tick,q_eff,tau,loc,coupled,m,step,phase
87,1,1,outer,0,3,1,1
88,1,1,outer,1,2,1,2
89,1,1,middle,1,2,1,0
90,1,1,outer,1,2,1,1
91,1,1,middle,1,2,1,2
92,1,1,outer,1,2,1,0
93,1,1,outer,1,2,1,1
94,1,1,outer,1,2,1,2
95,1,0,,0,1,0,2
96,1,1,outer,1,2,1,0
97,1,1,outer,1,2,1,1
98,1,1,middle,1,2,1,2
99,1,1,outer,1,2,1,0
100,1,1,outer,1,2,1,1
101,1,1,outer,0,3,1,2
102,1,1,outer,1,2,1,0
103,1,1,outer,1,2,1,1
104,1,1,middle,1,2,1,2
105,1,1,outer,1,2,1,0
106,1,1,middle,1,2,-1,1
107,1,1,outer,1,2,1,2
108,1,1,outer,1,2,1,0
109,1,1,middle,1,2,1,1
110,1,1,outer,1,2,1,2
111,1,1,outer,1,2,1,0
112,1,1,middle,1,2,1,1
113,1,1,outer,0,3,1,2
114,1,1,outer,1,2,1,0
115,1,1,middle,0,3,1,1
116,1,1,outer,1,2,1,2
117,1,1,outer,1,2,1,0
118,1,1,middle,1,2,1,1
119,1,0,,0,1,0,1
120,1,1,middle,1,2,1,2
121,1,1,outer,0,3,1,0
122,1,1,outer,1,2,1,1
123,1,1,outer,1,2,1,2
124,1,1,outer,1,2,1,0
125,1,1,middle,1,2,1,1
126,1,1,outer,1,2,1,2
127,1,0,,0,1,0,2
128,1,1,outer,1,2,1,0
129,1,1,middle,1,2,1,1
130,1,1,outer,1,2,1,2
131,1,1,outer,1,2,1,0
132,1,1,outer,1,2,1,1
133,1,1,outer,0,3,1,2
134,1,1,outer,1,2,1,0
135,1,1,middle,1,2,1,1
136,1,1,outer,1,2,1,2
137,1,1,outer,1,2,1,0
138,1,1,outer,1,2,1,1
139,1,1,outer,1,2,1,2
140,1,1,outer,0,3,1,0
141,1,1,middle,0,3,1,1
142,1,1,outer,0,3,1,2
143,1,1,outer,1,2,1,0
144,1,0,,0,1,0,0
145,1,1,outer,1,2,1,1
146,1,1,outer,1,2,1,2
147,1,0,,0,1,0,2
148,1,0,,0,1,0,2
149,1,1,outer,1,2,1,0
150,1,1,middle,1,2,1,1
151,1,1,middle,1,2,1,2
152,1,1,outer,1,2,1,0
153,1,1,outer,1,2,1,1
154,1,1,outer,1,2,1,2
155,1,1,outer,1,2,1,0
156,1,1,outer,1,2,1,1
157,1,1,outer,1,2,1,2
158,1,1,outer,1,2,1,0
159,1,1,outer,1,2,1,1
160,1,1,outer,1,2,1,2
161,1,0,,0,1,0,2
162,1,1,outer,1,2,1,0
163,1,1,outer,1,2,1,1
164,1,1,outer,1,2,1,2
165,1,1,outer,1,2,1,0
166,1,1,outer,1,2,1,1
167,1,1,outer,1,2,1,2
168,1,1,middle,0,3,1,0
169,1,1,outer,1,2,1,1
170,1,0,,0,1,0,1
171,1,1,outer,1,2,1,2
172,1,1,outer,0,3,1,0
173,1,1,outer,1,2,1,1
174,1,1,outer,1,2,1,2
175,1,0,,0,1,0,2
176,1,1,outer,0,3,1,0
177,1,1,outer,1,2,1,1
178,1,1,outer,1,2,1,2
179,1,1,outer,1,2,1,0
180,1,1,middle,1,2,1,1
181,1,1,middle,1,2,1,2
182,1,1,outer,0,3,1,0
183,1,1,middle,1,2,-1,1
184,1,0,,0,1,0,1
185,1,0,,0,1,0,1
186,1,1,middle,1,2,-1,2
187,1,1,outer,0,3,1,0
188,1,0,,0,1,0,0
189,1,1,middle,1,2,1,1
190,1,1,outer,1,2,1,2
191,1,1,middle,0,3,1,0
192,1,1,outer,1,2,1,1
193,1,1,outer,1,2,1,2
194,1,1,outer,1,2,1,0
195,1,1,outer,1,2,1,1
196,1,1,middle,1,2,-1,2
197,1,1,outer,0,3,1,0
198,1,1,middle,1,2,1,1
199,1,1,middle,1,2,1,2
200,1,1,outer,0,3,1,0
201,1,1,outer,0,3,1,1
202,1,1,outer,1,2,1,2
203,1,1,outer,1,2,1,0
204,1,1,outer,1,2,1,1
205,1,1,outer,1,2,1,2
206,1,1,outer,0,3,1,0
207,1,1,outer,1,2,1,1
208,1,1,outer,0,3,1,2
209,1,1,outer,1,2,1,0
210,1,1,outer,1,2,1,1
211,1,1,middle,0,3,1,2
212,1,1,outer,0,3,1,0
213,1,1,outer,1,2,1,1
214,1,1,outer,1,2,1,2
215,1,0,,0,1,0,2
216,1,1,outer,0,3,1,0
217,1,1,middle,0,3,1,1
218,1,1,middle,1,2,1,2
219,1,1,outer,1,2,1,0
220,1,1,middle,1,2,1,1
221,1,1,outer,0,3,1,2
222,1,1,outer,1,2,1,0
223,1,1,outer,1,2,1,1
224,1,1,outer,1,2,1,2
225,1,1,middle,1,2,1,0
226,1,1,outer,1,2,1,1
227,1,0,,0,1,0,1
228,1,1,middle,0,3,1,2
229,1,1,middle,1,2,1,0
230,1,1,outer,1,2,1,1
231,1,1,outer,1,2,1,2
232,1,1,middle,1,2,-1,0
233,1,1,middle,1,2,1,1
234,1,1,outer,1,2,1,2
235,1,0,,0,1,0,2
236,1,1,outer,0,3,1,0
237,1,1,middle,1,2,1,1
238,1,1,middle,1,2,1,2
239,1,1,outer,1,2,1,0
240,1,1,outer,1,2,1,1
241,1,1,outer,1,2,1,2
242,1,1,outer,0,3,1,0
243,1,1,middle,0,3,1,1
244,1,1,outer,1,2,1,2
245,1,1,outer,1,2,1,0
246,1,1,middle,1,2,1,1
247,1,1,outer,1,2,1,2
248,1,1,middle,0,3,1,0
249,1,1,middle,0,3,1,1
250,1,1,outer,1,2,1,2
251,1,1,outer,0,3,1,0
252,1,1,middle,1,2,1,1
253,1,1,outer,1,2,1,2
254,1,1,outer,0,3,1,0
255,1,1,middle,1,2,1,1
256,1,1,outer,1,2,1,2
257,1,1,outer,1,2,1,0
258,1,1,outer,1,2,1,1
259,1,1,outer,1,2,1,2
260,1,0,,0,1,0,2
261,1,1,outer,1,2,1,0
262,1,1,outer,1,2,1,1
263,1,0,,0,1,0,1
264,1,1,outer,0,3,1,2
265,1,1,middle,1,2,1,0
266,1,1,middle,1,2,1,1
267,1,1,middle,0,3,1,2
268,1,1,outer,1,2,1,0
269,1,0,,0,1,0,0
270,1,0,,0,1,0,0
271,1,1,outer,1,2,1,1
272,1,1,outer,1,2,1,2
273,1,0,,0,1,0,2
274,1,1,middle,1,2,1,0
275,1,1,outer,1,2,1,1
276,1,1,outer,1,2,1,2
277,1,1,outer,1,2,1,0
278,1,0,,0,1,0,0
279,1,1,outer,0,3,1,1
280,1,1,outer,1,2,1,2
281,1,1,outer,0,3,1,0
282,1,1,outer,0,3,1,1
283,1,1,outer,1,2,1,2
284,1,0,,0,1,0,2
285,1,1,outer,1,2,1,0
286,1,0,,0,1,0,0
287,1,1,outer,0,3,1,1
288,1,1,outer,0,3,1,2
289,1,1,outer,1,2,1,0
290,1,1,outer,0,3,1,1
291,1,1,middle,1,2,1,2
292,1,1,outer,1,2,1,0
293,1,1,middle,1,2,1,1
294,1,1,outer,1,2,1,2
295,1,1,outer,0,3,1,0
296,1,1,outer,1,2,1,1
297,1,1,outer,1,2,1,2
298,1,1,outer,1,2,1,0
299,1,1,outer,1,2,1,1
300,1,1,outer,1,2,1,2
301,1,1,outer,1,2,1,0
302,1,1,outer,1,2,1,1
303,1,1,outer,1,2,1,2
304,1,1,outer,1,2,1,0
305,1,1,outer,1,2,1,1
306,1,1,outer,1,2,1,2
307,1,1,outer,1,2,1,0
308,1,1,outer,1,2,1,1
309,1,1,outer,1,2,1,2
310,1,1,middle,1,2,-1,0
311,1,1,outer,1,2,1,1
312,1,1,outer,1,2,1,2
313,1,1,outer,1,2,1,0
314,1,1,outer,1,2,1,1
315,1,1,outer,1,2,1,2
316,1,1,outer,1,2,1,0
317,1,1,outer,1,2,1,1
318,1,0,,0,1,0,1
319,1,1,outer,1,2,1,2
320,1,1,outer,0,3,1,0
321,1,1,outer,1,2,1,1
322,1,1,outer,1,2,1,2
323,1,1,outer,1,2,1,0
324,1,0,,0,1,0,0
325,1,1,outer,0,3,1,1
326,1,1,outer,1,2,1,2
327,1,1,outer,0,3,1,0
328,1,1,outer,1,2,1,1
329,1,1,outer,1,2,1,2
330,1,1,outer,0,3,1,0
331,1,1,middle,1,2,1,1
332,1,0,,0,1,0,1
333,1,1,outer,1,2,1,2
334,1,1,outer,1,2,1,0
335,1,1,outer,1,2,1,1
336,1,1,middle,0,3,1,2
337,1,1,outer,1,2,1,0
338,1,1,middle,1,2,1,1
339,1,1,outer,1,2,1,2
340,1,1,outer,1,2,1,0
341,1,1,outer,1,2,1,1
342,1,1,outer,1,2,1,2
343,1,1,outer,1,2,1,0
344,1,1,outer,1,2,1,1
345,1,1,outer,0,3,1,2
346,1,1,outer,0,3,1,0
347,1,1,outer,1,2,1,1
348,1,0,,0,1,0,1
349,1,1,outer,0,3,1,2
350,1,0,,0,1,0,2
351,1,0,,0,1,0,2
352,1,1,outer,1,2,1,0
353,1,1,outer,1,2,1,1
354,1,1,outer,1,2,1,2
355,1,1,outer,1,2,1,0
356,1,0,,0,1,0,0
357,1,1,outer,1,2,1,1
358,1,1,outer,1,2,1,2
359,1,0,,0,1,0,2
360,1,1,outer,1,2,1,0
361,1,1,outer,1,2,1,1
362,1,0,,0,1,0,1
363,1,1,middle,1,2,1,2
364,1,1,outer,1,2,1,0
365,1,1,outer,1,2,1,1
366,1,1,outer,1,2,1,2
367,1,1,middle,1,2,1,0
368,1,1,outer,1,2,1,1
369,1,1,outer,1,2,1,2
370,1,1,outer,1,2,1,0
371,1,1,outer,1,2,1,1
372,1,1,middle,0,3,1,2
373,1,0,,0,1,0,2
374,1,1,outer,1,2,1,0
375,1,1,outer,0,3,1,1
376,1,0,,0,1,0,1
377,1,1,outer,1,2,1,2
378,1,1,outer,1,2,1,0
379,1,1,outer,1,2,1,1
380,1,1,outer,0,3,1,2
381,1,1,outer,1,2,1,0
382,1,1,middle,1,2,-1,1
383,1,1,outer,1,2,1,2
384,1,1,outer,1,2,1,0
385,1,1,middle,1,2,1,1
386,1,1,outer,1,2,1,2
387,1,1,outer,1,2,1,0
388,1,1,outer,1,2,1,1
389,1,1,outer,1,2,1,2
390,1,1,outer,0,3,1,0
391,1,1,outer,1,2,1,1
392,1,1,outer,1,2,1,2
393,1,1,outer,0,3,1,0
394,1,1,outer,0,3,1,1
395,1,1,outer,1,2,1,2
396,1,1,middle,0,3,1,0
397,1,1,middle,1,2,1,1
398,1,0,,0,1,0,1
399,1,1,outer,0,3,1,2
400,1,1,outer,1,2,1,0
401,1,1,outer,1,2,1,1
402,1,1,outer,0,3,1,2
403,1,1,outer,1,2,1,0
404,1,1,outer,1,2,1,1
405,1,1,outer,1,2,1,2
406,1,1,middle,0,3,1,0
407,1,1,outer,1,2,1,1
408,1,1,outer,1,2,1,2
409,1,1,outer,1,2,1,0
410,1,0,,0,1,0,0
411,1,1,outer,1,2,1,1
412,1,0,,0,1,0,1
413,1,1,outer,1,2,1,2
414,1,0,,0,1,0,2
415,1,1,middle,0,3,1,0
416,1,1,outer,1,2,1,1
417,1,1,outer,1,2,1,2
418,1,1,outer,0,3,1,0
419,1,1,outer,1,2,1,1
420,1,0,,0,1,0,1
421,1,0,,0,1,0,1
422,1,1,middle,1,2,1,2
423,1,1,outer,1,2,1,0
424,1,1,outer,1,2,1,1
425,1,1,outer,0,3,1,2
426,1,1,middle,1,2,1,0
427,1,1,outer,1,2,1,1
428,1,1,outer,1,2,1,2
429,1,1,outer,1,2,1,0
430,1,1,outer,1,2,1,1
431,1,1,outer,1,2,1,2
432,1,1,middle,1,2,1,0
433,1,1,outer,1,2,1,1
434,1,1,middle,1,2,-1,2
435,1,1,outer,0,3,1,0
436,1,0,,0,1,0,0
437,1,1,outer,1,2,1,1
438,1,1,outer,1,2,1,2
439,1,1,outer,1,2,1,0
440,1,1,middle,1,2,1,1
441,1,1,outer,1,2,1,2
442,1,1,outer,1,2,1,0
443,1,1,middle,1,2,1,1
444,1,1,outer,1,2,1,2
445,1,1,outer,1,2,1,0
446,1,1,middle,1,2,1,1
447,1,1,middle,1,2,-1,2
448,1,1,outer,1,2,1,0
449,1,1,outer,1,2,1,1
450,1,1,outer,0,3,1,2
451,1,1,outer,1,2,1,0
452,1,1,outer,1,2,1,1
453,1,1,outer,1,2,1,2
454,1,1,outer,1,2,1,0
455,1,1,outer,1,2,1,1
456,1,1,outer,1,2,1,2
457,1,1,outer,1,2,1,0
458,1,1,outer,0,3,1,1
459,1,1,outer,1,2,1,2
460,1,1,outer,0,3,1,0
461,1,1,outer,1,2,1,1
462,1,1,middle,0,3,1,2
463,1,1,outer,0,3,1,0
464,1,1,outer,1,2,1,1
465,1,1,outer,1,2,1,2
466,1,1,outer,1,2,1,0
467,1,1,middle,1,2,1,1
468,1,1,outer,0,3,1,2
469,1,1,middle,0,3,1,0
470,1,1,middle,1,2,1,1
471,1,1,middle,1,2,1,2
472,1,1,outer,1,2,1,0
473,1,1,middle,1,2,1,1
474,1,1,outer,1,2,1,2
475,1,1,outer,1,2,1,0
476,1,1,outer,0,3,1,1
477,1,1,outer,1,2,1,2
478,1,1,outer,1,2,1,0
479,1,1,outer,1,2,1,1
480,1,1,middle,1,2,1,2
481,1,1,outer,0,3,1,0
482,1,1,outer,0,3,1,1
483,1,1,outer,1,2,1,2
484,1,1,outer,1,2,1,0
485,1,1,outer,1,2,1,1
486,1,1,outer,1,2,1,2
487,1,1,outer,1,2,1,0
488,1,1,outer,1,2,1,1
489,1,1,outer,1,2,1,2
490,1,1,outer,1,2,1,0
491,1,1,outer,1,2,1,1
492,1,1,middle,0,3,1,2
493,1,1,outer,1,2,1,0
494,1,1,outer,1,2,1,1
495,1,1,outer,1,2,1,2
496,1,1,outer,0,3,1,0
497,1,1,outer,1,2,1,1
498,1,1,outer,1,2,1,2
499,1,0,,0,1,0,2
500,1,1,outer,1,2,1,0
501,1,0,,0,1,0,0
502,1,1,middle,1,2,1,1
503,1,1,middle,1,2,1,2
504,1,1,outer,1,2,1,0
505,1,1,outer,1,2,1,1
506,1,1,middle,1,2,1,2
507,1,1,outer,1,2,1,0
508,1,1,outer,0,3,1,1
509,1,1,middle,1,2,1,2
510,1,1,outer,1,2,1,0
511,1,1,outer,1,2,1,1
512,1,1,outer,1,2,1,2
513,1,1,outer,0,3,1,0
514,1,1,outer,1,2,1,1
515,1,0,,0,1,0,1
516,1,1,outer,0,3,1,2
517,1,1,middle,1,2,1,0
518,1,1,middle,1,2,1,1
519,1,1,outer,1,2,1,2
520,1,0,,0,1,0,2
521,1,1,middle,1,2,1,0
522,1,1,outer,0,3,1,1
523,1,1,outer,1,2,1,2
524,1,1,outer,0,3,1,0
525,1,1,outer,1,2,1,1
526,1,1,outer,0,3,1,2
527,1,1,outer,1,2,1,0
528,1,1,outer,0,3,1,1
529,1,1,outer,1,2,1,2
530,1,1,outer,0,3,1,0
531,1,1,outer,1,2,1,1
532,1,1,outer,1,2,1,2
533,1,0,,0,1,0,2
534,1,1,outer,0,3,1,0
535,1,1,outer,1,2,1,1
536,1,0,,0,1,0,1
537,1,1,middle,1,2,1,2
538,1,1,outer,1,2,1,0
539,1,1,outer,0,3,1,1
540,1,1,outer,1,2,1,2
541,1,1,outer,1,2,1,0
542,1,1,outer,1,2,1,1
543,1,1,outer,0,3,1,2
544,1,1,outer,0,3,1,0
545,1,1,middle,1,2,1,1
546,1,0,,0,1,0,1
547,1,1,middle,1,2,1,2
548,1,0,,0,1,0,2
549,1,1,outer,1,2,1,0
550,1,0,,0,1,0,0
551,1,1,outer,1,2,1,1
552,1,1,outer,1,2,1,2
553,1,1,outer,1,2,1,0
554,1,1,outer,0,3,1,1
555,1,1,outer,1,2,1,2
556,1,1,outer,0,3,1,0
557,1,1,middle,1,2,-1,1
558,1,1,middle,0,3,1,2
559,1,1,outer,1,2,1,0
560,1,1,outer,1,2,1,1
561,1,1,middle,1,2,1,2
562,1,1,outer,1,2,1,0
563,1,1,middle,0,3,1,1
564,1,0,,0,1,0,1
565,1,1,middle,1,2,1,2
566,1,1,outer,1,2,1,0
567,1,1,outer,0,3,1,1
568,1,1,outer,1,2,1,2
569,1,1,middle,1,2,1,0
570,1,1,outer,0,3,1,1
571,1,1,outer,0,3,1,2
572,1,1,outer,1,2,1,0
573,1,1,middle,1,2,1,1
574,1,1,outer,0,3,1,2
575,1,0,,0,1,0,2
576,1,1,outer,1,2,1,0
577,1,1,outer,0,3,1,1
578,1,1,outer,0,3,1,2
579,1,1,middle,1,2,1,0
580,1,1,outer,0,3,1,1
581,1,0,,0,1,0,1
582,1,0,,0,1,0,1
583,1,1,outer,1,2,1,2
584,1,1,outer,1,2,1,0
585,1,1,middle,0,3,1,1
586,1,1,outer,0,3,1,2
587,1,1,outer,1,2,1,0
588,1,1,outer,0,3,1,1
589,1,1,outer,0,3,1,2
590,1,1,outer,0,3,1,0
591,1,0,,0,1,0,0
592,1,0,,0,1,0,0
593,1,1,outer,1,2,1,1
594,1,1,middle,1,2,-1,2
595,1,1,outer,1,2,1,0
596,1,1,outer,0,3,1,1
597,1,1,middle,1,2,1,2
598,1,0,,0,1,0,2
599,1,1,middle,1,2,1,0
600,1,1,middle,1,2,1,1
601,1,0,,0,1,0,1
602,1,0,,0,1,0,1
603,1,0,,0,1,0,1
604,1,0,,0,1,0,1
605,1,0,,0,1,0,1
606,1,1,middle,1,2,1,2
607,1,1,outer,1,2,1,0
608,1,1,middle,1,2,-1,1
609,1,0,,0,1,0,1
610,1,1,middle,1,2,1,2
611,1,1,outer,1,2,1,0
612,1,1,outer,1,2,1,1
613,1,1,middle,0,3,1,2
614,1,1,outer,1,2,1,0
615,1,1,outer,1,2,1,1
616,1,1,outer,1,2,1,2
617,1,1,outer,1,2,1,0
618,1,0,,0,1,0,0
619,1,1,middle,1,2,1,1
620,1,0,,0,1,0,1
621,1,1,outer,1,2,1,2
622,1,1,outer,1,2,1,0
623,1,1,outer,1,2,1,1
624,1,1,outer,1,2,1,2
625,1,1,outer,0,3,1,0
626,1,1,outer,0,3,1,1
627,1,1,middle,1,2,-1,2
628,1,1,outer,1,2,1,0
629,1,1,outer,1,2,1,1
630,1,1,outer,0,3,1,2
631,1,1,outer,1,2,1,0
632,1,0,,0,1,0,0
633,1,1,outer,1,2,1,1
634,1,1,middle,1,2,1,2
635,1,1,outer,1,2,1,0
636,1,1,outer,1,2,1,1
637,1,1,outer,1,2,1,2
638,1,0,,0,1,0,2
639,1,0,,0,1,0,2
640,1,1,outer,0,3,1,0
641,1,1,outer,1,2,1,1
642,1,1,middle,0,3,1,2
643,1,1,outer,0,3,1,0
644,1,0,,0,1,0,0
645,1,0,,0,1,0,0
646,1,1,outer,1,2,1,1
647,1,1,outer,0,3,1,2
648,1,1,outer,1,2,1,0
649,1,1,middle,1,2,1,1
650,1,1,middle,1,2,1,2
651,1,1,outer,1,2,1,0
652,1,1,outer,1,2,1,1
653,1,1,outer,1,2,1,2
654,1,0,,0,1,0,2
655,1,0,,0,1,0,2
656,1,1,outer,1,2,1,0
657,1,1,outer,1,2,1,1
658,1,1,middle,0,3,1,2
659,1,1,middle,1,2,1,0
660,1,1,outer,0,3,1,1
661,1,1,middle,1,2,-1,2
662,1,1,outer,1,2,1,0
663,1,1,outer,0,3,1,1
664,1,1,middle,1,2,1,2
665,1,1,outer,0,3,1,0
666,1,1,outer,0,3,1,1
667,1,1,outer,1,2,1,2
668,1,0,,0,1,0,2
669,1,1,outer,0,3,1,0
670,1,1,outer,1,2,1,1
671,1,1,outer,1,2,1,2
672,1,1,outer,1,2,1,0
673,1,1,middle,1,2,1,1
674,1,0,,0,1,0,1
675,1,1,outer,0,3,1,2
676,1,1,outer,1,2,1,0
677,1,1,outer,1,2,1,1
678,1,1,outer,1,2,1,2
679,1,1,outer,1,2,1,0
680,1,1,outer,1,2,1,1
681,1,1,outer,0,3,1,2
682,1,1,outer,1,2,1,0
683,1,0,,0,1,0,0
684,1,1,middle,1,2,1,1
685,1,1,outer,1,2,1,2
686,1,1,outer,1,2,1,0
687,1,1,outer,1,2,1,1
688,1,1,outer,1,2,1,2
689,1,1,outer,1,2,1,0
690,1,1,outer,0,3,1,1
691,1,1,middle,1,2,-1,2
692,1,1,outer,1,2,1,0
693,1,1,outer,1,2,1,1
694,1,1,middle,1,2,1,2
695,1,1,outer,1,2,1,0
696,1,0,,0,1,0,0
697,1,1,outer,0,3,1,1
698,1,1,middle,1,2,1,2
699,1,1,outer,0,3,1,0
700,1,1,outer,1,2,1,1
701,1,1,outer,1,2,1,2
702,1,1,middle,1,2,1,0
703,1,1,middle,1,2,1,1
704,1,1,outer,0,3,1,2
705,1,1,outer,1,2,1,0
706,1,0,,0,1,0,0
707,1,1,outer,0,3,1,1
708,1,1,middle,1,2,-1,2
709,1,0,,0,1,0,2
710,1,0,,0,1,0,2
711,1,1,outer,1,2,1,0
712,1,1,outer,0,3,1,1
713,1,1,outer,1,2,1,2
714,1,0,,0,1,0,2
715,1,1,middle,1,2,1,0
716,1,1,outer,0,3,1,1
717,1,0,,0,1,0,1
718,1,1,outer,1,2,1,2
719,1,1,outer,1,2,1,0
720,1,1,middle,0,3,1,1
721,1,1,outer,1,2,1,2
722,1,1,outer,1,2,1,0
723,1,1,outer,1,2,1,1
724,1,1,middle,1,2,1,2
725,1,1,middle,1,2,1,0
726,1,0,,0,1,0,0
727,1,1,outer,1,2,1,1
728,1,1,outer,1,2,1,2
729,1,1,outer,1,2,1,0
730,1,1,outer,1,2,1,1
731,1,1,middle,1,2,1,2
732,1,1,outer,1,2,1,0
733,1,1,outer,1,2,1,1
734,1,1,outer,1,2,1,2
735,1,1,outer,1,2,1,0
736,1,1,middle,1,2,1,1
737,1,1,middle,1,2,1,2
738,1,1,outer,1,2,1,0
739,1,1,outer,1,2,1,1
740,1,1,outer,1,2,1,2
741,1,1,outer,1,2,1,0
742,1,1,outer,0,3,1,1
743,1,1,middle,1,2,1,2
744,1,1,outer,1,2,1,0
745,1,0,,0,1,0,0
746,1,1,middle,1,2,1,1
747,1,0,,0,1,0,1
748,1,1,middle,1,2,1,2
749,1,1,outer,1,2,1,0
750,1,1,middle,1,2,1,1
751,1,1,outer,1,2,1,2
752,1,1,outer,1,2,1,0
753,1,1,outer,0,3,1,1
754,1,1,outer,1,2,1,2
755,1,1,outer,1,2,1,0
756,1,0,,0,1,0,0
757,1,1,outer,1,2,1,1
758,1,1,outer,1,2,1,2
759,1,1,outer,0,3,1,0
760,1,1,outer,1,2,1,1
761,1,1,outer,1,2,1,2
762,1,1,outer,1,2,1,0
763,1,1,outer,1,2,1,1
764,1,0,,0,1,0,1
765,1,1,middle,1,2,1,2
766,1,1,outer,0,3,1,0
767,1,1,outer,0,3,1,1
768,1,1,outer,1,2,1,2
769,1,1,outer,0,3,1,0
770,1,1,outer,0,3,1,1
771,1,1,outer,1,2,1,2
772,1,1,outer,1,2,1,0
773,1,1,outer,1,2,1,1
774,1,1,outer,1,2,1,2
775,1,1,outer,1,2,1,0
776,1,1,outer,1,2,1,1
777,1,1,middle,1,2,1,2
778,1,0,,0,1,0,2
779,1,1,outer,1,2,1,0
780,1,1,outer,1,2,1,1
781,1,1,outer,1,2,1,2
782,1,1,outer,0,3,1,0
783,1,1,outer,1,2,1,1
784,1,1,outer,1,2,1,2
785,1,1,outer,1,2,1,0
786,1,1,outer,1,2,1,1
787,1,1,outer,0,3,1,2
788,1,1,middle,1,2,1,0
789,1,1,outer,1,2,1,1
790,1,1,outer,1,2,1,2
791,1,1,outer,1,2,1,0
792,1,1,outer,1,2,1,1
793,1,0,,0,1,0,1
794,1,1,middle,1,2,1,2
795,1,1,outer,1,2,1,0
796,1,1,outer,1,2,1,1
797,1,1,outer,1,2,1,2
798,1,1,outer,0,3,1,0
799,1,0,,0,1,0,0
800,1,1,outer,0,3,1,1
801,1,1,middle,1,2,1,2
802,1,1,middle,1,2,1,0
803,1,1,outer,1,2,1,1
804,1,1,middle,0,3,1,2
805,1,1,outer,0,3,1,0
806,1,1,outer,1,2,1,1
807,1,1,middle,1,2,1,2
808,1,1,outer,0,3,1,0
809,1,1,outer,1,2,1,1
810,1,1,middle,0,3,1,2
811,1,1,outer,1,2,1,0
812,1,1,outer,1,2,1,1
813,1,1,outer,1,2,1,2
814,1,1,outer,1,2,1,0
815,1,1,outer,1,2,1,1
816,1,1,outer,0,3,1,2
817,1,1,outer,1,2,1,0
818,1,1,outer,0,3,1,1
819,1,1,middle,1,2,1,2
820,1,0,,0,1,0,2
821,1,1,outer,1,2,1,0
822,1,1,outer,1,2,1,1
823,1,1,outer,1,2,1,2
824,1,1,outer,1,2,1,0
825,1,1,outer,1,2,1,1
826,1,1,outer,1,2,1,2
827,1,1,outer,1,2,1,0
828,1,1,outer,1,2,1,1
829,1,1,outer,0,3,1,2
830,1,1,outer,1,2,1,0
831,1,1,outer,1,2,1,1
832,1,1,middle,1,2,1,2
833,1,1,outer,1,2,1,0
834,1,1,outer,1,2,1,1
835,1,1,middle,1,2,1,2
836,1,1,outer,1,2,1,0
837,1,0,,0,1,0,0
838,1,1,outer,0,3,1,1
839,1,1,outer,1,2,1,2
840,1,0,,0,1,0,2
841,1,1,outer,1,2,1,0
842,1,0,,0,1,0,0
843,1,1,outer,1,2,1,1
844,1,0,,0,1,0,1
845,1,1,outer,1,2,1,2
846,1,0,,0,1,0,2
847,1,1,outer,0,3,1,0
848,1,1,middle,1,2,1,1
849,1,1,outer,1,2,1,2
850,1,1,outer,0,3,1,0
851,1,1,outer,1,2,1,1
852,1,1,outer,1,2,1,2
853,1,1,outer,1,2,1,0
854,1,1,outer,1,2,1,1
855,1,1,outer,1,2,1,2
856,1,1,outer,1,2,1,0
857,1,1,outer,1,2,1,1
858,1,1,outer,0,3,1,2
859,1,1,middle,1,2,1,0
860,1,1,outer,0,3,1,1
861,1,0,,0,1,0,1
862,1,1,outer,1,2,1,2
863,1,1,outer,1,2,1,0
864,1,1,outer,1,2,1,1
865,1,1,outer,1,2,1,2
866,1,1,outer,1,2,1,0
867,1,1,middle,0,3,1,1
868,1,0,,0,1,0,1
869,1,1,middle,1,2,1,2
870,1,1,outer,0,3,1,0
871,1,1,middle,1,2,1,1
872,1,0,,0,1,0,1
873,1,1,outer,0,3,1,2
874,1,1,outer,1,2,1,0
875,1,1,outer,1,2,1,1
876,1,1,outer,1,2,1,2
877,1,0,,0,1,0,2
878,1,0,,0,1,0,2
879,1,1,middle,1,2,1,0
880,1,0,,0,1,0,0
881,1,1,outer,0,3,1,1
882,1,1,outer,0,3,1,2
883,1,1,outer,1,2,1,0
884,1,1,middle,1,2,1,1
885,1,0,,0,1,0,1
886,1,1,outer,1,2,1,2
887,1,1,middle,0,3,1,0
888,1,1,outer,0,3,1,1
889,1,1,outer,1,2,1,2
890,1,0,,0,1,0,2
891,1,1,middle,1,2,1,0
892,1,1,middle,1,2,-1,1
893,1,1,middle,1,2,1,2
894,1,0,,0,1,0,2
895,1,0,,0,1,0,2
896,1,1,outer,1,2,1,0
897,1,0,,0,1,0,0
898,1,1,outer,1,2,1,1
899,1,0,,0,1,0,1
900,1,1,outer,1,2,1,2
901,1,1,middle,1,2,1,0
902,1,0,,0,1,0,0
903,1,1,middle,0,3,1,1
904,1,1,outer,0,3,1,2
905,1,0,,0,1,0,2
906,1,1,outer,1,2,1,0
907,1,1,outer,0,3,1,1
908,1,0,,0,1,0,1
909,1,1,outer,1,2,1,2
910,1,1,outer,1,2,1,0
911,1,1,outer,1,2,1,1
912,1,1,outer,1,2,1,2
913,1,1,outer,1,2,1,0
914,1,1,outer,1,2,1,1
915,1,1,outer,1,2,1,2
916,1,1,middle,1,2,-1,0
917,1,1,outer,1,2,1,1
918,1,1,outer,1,2,1,2
919,1,1,outer,1,2,1,0
