t,node,tau_alpha,tau_omega,delay_put,mode_hidden,backlog
6469,-,0,0,0,1,0
6470,-,0,0,0,1,0
6471,-,0,0,0,1,0
6472,C,-1,0,2,1,1
6473,A,-1,0,2,1,2
6474,-,0,1,0,1,1
6475,-,0,1,0,1,0
6476,B,-1,0,2,1,1
6477,-,0,0,0,1,1
6478,-,0,1,0,1,0
6479,-,0,0,0,1,0
6480,C,-1,0,2,1,1
6481,-,0,0,0,1,1
6482,-,0,1,0,1,0
6483,A,-1,0,2,1,1
6484,-,0,0,0,1,1
6485,-,0,1,0,1,0
6486,B,1,0,2,1,1
6487,C,-1,0,2,1,2
6488,-,0,-1,0,1,1
6489,A,-1,1,2,1,1
6490,-,0,0,0,1,1
6491,-,0,1,0,1,0
6492,-,0,0,0,1,0
6493,-,0,0,0,1,0
6494,-,0,0,0,1,0
6495,-,0,0,0,1,0
6496,-,0,0,0,1,0
6497,B,1,0,2,1,1
6498,-,0,0,0,1,1
6499,-,0,-1,0,1,0
6500,C,-1,0,4,1,1
6501,-,0,0,0,1,1
6502,-,0,0,0,1,1
6503,-,0,0,0,1,1
6504,A,1,1,3,1,1
6505,-,0,0,0,1,1
6506,-,0,0,0,1,1
6507,-,0,-1,0,1,0
6508,-,0,0,0,1,0
6509,-,0,0,0,1,0
6510,-,0,0,0,1,0
6511,-,0,0,0,1,0
6512,-,0,0,0,1,0
6513,-,0,0,0,1,0
6514,-,0,0,0,1,0
6515,-,0,0,0,1,0
6516,-,0,0,0,1,0
6517,-,0,0,0,1,0
6518,-,0,0,0,1,0
6519,-,0,0,0,1,0
6520,B,1,0,2,1,1
6521,-,0,0,0,1,1
6522,-,0,-1,0,1,0
6523,-,0,0,0,1,0
6524,-,0,0,0,1,0
6525,-,0,0,0,1,0
6526,-,0,0,0,1,0
6527,-,0,0,0,1,0
6528,-,0,0,0,1,0
6529,-,0,0,0,1,0
6530,-,0,0,0,1,0
6531,-,0,0,0,1,0
6532,-,0,0,0,1,0
6533,-,0,0,0,1,0
6534,C,-1,0,1,1,1
6535,-,0,1,0,1,0
6536,-,0,0,0,1,0
6537,-,0,0,0,1,0
6538,A,1,0,4,1,1
6539,-,0,0,0,1,1
6540,-,0,0,0,1,1
6541,-,0,0,0,1,1
6542,-,0,-1,0,1,0
6543,-,0,0,0,1,0
6544,-,0,0,0,1,0
6545,-,0,0,0,1,0
6546,-,0,0,0,1,0
6547,-,0,0,0,1,0
6548,-,0,0,0,1,0
6549,-,0,0,0,1,0
6550,-,0,0,0,1,0
6551,B,1,0,4,1,1
6552,-,0,0,0,1,1
6553,-,0,0,0,1,1
6554,C,1,0,2,1,2
6555,A,1,-1,2,0,2
6556,-,0,-1,0,0,1
6557,B,1,-1,2,0,1
6558,-,0,0,0,0,1
6559,-,0,-1,0,0,0
6560,-,0,0,0,0,0
6561,C,1,0,1,0,1
6562,-,0,-1,0,0,0
6563,-,0,0,0,0,0
6564,-,0,0,0,0,0
6565,-,0,0,0,0,0
6566,A,1,0,3,0,1
6567,-,0,0,0,0,1
6568,-,0,0,0,0,1
6569,B,1,-1,2,1,1
6570,-,0,0,0,1,1
6571,-,0,-1,0,1,0
6572,-,0,0,0,1,0
6573,-,0,0,0,1,0
6574,C,1,0,2,1,1
6575,-,0,0,0,1,1
6576,-,0,-1,0,1,0
6577,-,0,0,0,1,0
6578,-,0,0,0,1,0
6579,A,1,0,2,1,1
6580,-,0,0,0,1,1
6581,-,0,-1,0,1,0
6582,-,0,0,0,1,0
6583,B,1,0,2,1,1
6584,-,0,0,0,1,1
6585,C,1,-1,2,0,1
6586,-,0,0,0,0,1
6587,-,0,-1,0,0,0
6588,A,1,0,2,0,1
6589,-,0,0,0,0,1
6590,B,1,-1,3,0,1
6591,C,1,0,2,0,2
6592,-,0,0,0,0,2
6593,-,0,-2,0,0,0
6594,A,-1,0,2,0,1
6595,-,0,0,0,0,1
6596,B,1,1,1,0,1
6597,C,1,-1,2,0,1
6598,A,1,0,2,0,2
6599,-,0,-1,0,0,1
6600,B,1,-1,3,1,1
6601,C,-1,0,2,1,2
6602,-,0,0,0,1,2
6603,A,-1,0,2,1,1
6604,-,0,0,0,1,1
6605,-,0,1,0,1,0
6606,B,-1,0,2,1,1
6607,C,1,0,2,1,2
6608,-,0,1,0,1,1
6609,A,-1,-1,2,1,1
6610,B,1,0,2,1,2
6611,-,0,1,0,1,1
6612,-,0,-1,0,1,0
6613,-,0,0,0,1,0
6614,C,-1,0,1,1,1
6615,-,0,1,0,1,0
6616,A,1,0,2,1,1
6617,-,0,0,0,1,1
6618,-,0,-1,0,1,0
6619,-,0,0,0,1,0
6620,-,0,0,0,1,0
6621,-,0,0,0,1,0
6622,-,0,0,0,1,0
6623,B,-1,0,1,1,1
6624,C,-1,1,3,1,1
6625,-,0,0,0,1,1
6626,A,-1,0,3,1,2
6627,-,0,1,0,1,1
6628,-,0,0,0,1,1
6629,B,1,1,2,1,1
6630,-,0,0,0,1,1
6631,-,0,-1,0,1,0
6632,-,0,0,0,1,0
6633,C,1,0,1,1,1
6634,-,0,-1,0,1,0
6635,-,0,0,0,1,0
6636,-,0,0,0,1,0
6637,-,0,0,0,1,0
6638,-,0,0,0,1,0
6639,-,0,0,0,1,0
6640,A,1,0,1,0,1
6641,B,1,-1,3,0,1
6642,-,0,0,0,0,1
6643,-,0,0,0,0,1
6644,-,0,-1,0,0,0
6645,-,0,0,0,0,0
6646,-,0,0,0,0,0
6647,-,0,0,0,0,0
6648,C,1,0,1,0,1
6649,-,0,-1,0,0,0
6650,-,0,0,0,0,0
6651,A,-1,0,2,0,1
6652,-,0,0,0,0,1
6653,B,1,1,1,0,1
6654,C,1,-1,2,0,1
6655,-,0,0,0,0,1
6656,A,1,-1,1,0,1
6657,-,0,-1,0,0,0
6658,B,1,0,2,1,1
6659,-,0,0,0,1,1
6660,-,0,-1,0,1,0
6661,-,0,0,0,1,0
6662,-,0,0,0,1,0
6663,C,-1,0,2,1,1
6664,-,0,0,0,1,1
6665,A,1,1,2,1,1
6666,-,0,0,0,1,1
6667,-,0,-1,0,1,0
6668,-,0,0,0,1,0
6669,-,0,0,0,1,0
6670,-,0,0,0,1,0
6671,-,0,0,0,1,0
6672,-,0,0,0,1,0
6673,-,0,0,0,1,0
6674,-,0,0,0,1,0
6675,-,0,0,0,1,0
6676,-,0,0,0,1,0
6677,-,0,0,0,1,0
6678,-,0,0,0,1,0
6679,-,0,0,0,1,0
6680,-,0,0,0,1,0
6681,-,0,0,0,1,0
6682,-,0,0,0,1,0
6683,-,0,0,0,1,0
6684,-,0,0,0,1,0
6685,-,0,0,0,1,0
6686,-,0,0,0,1,0
6687,-,0,0,0,1,0
6688,-,0,0,0,1,0
6689,B,1,0,2,1,1
6690,C,-1,0,4,1,2
6691,-,0,-1,0,1,1
6692,A,-1,0,2,1,2
6693,-,0,0,0,1,2
6694,-,0,2,0,1,0
6695,-,0,0,0,1,0
6696,-,0,0,0,1,0
6697,-,0,0,0,1,0
6698,-,0,0,0,1,0
6699,-,0,0,0,1,0
6700,B,1,0,2,1,1
6701,C,-1,0,1,1,2
6702,-,0,0,0,1,0
6703,-,0,0,0,1,0
6704,-,0,0,0,1,0
6705,A,-1,0,2,1,1
6706,-,0,0,0,1,1
6707,-,0,1,0,1,0
6708,B,1,0,3,1,1
6709,-,0,0,0,1,1
6710,-,0,0,0,1,1
6711,-,0,-1,0,1,0
6712,-,0,0,0,1,0
6713,-,0,0,0,1,0
6714,C,-1,0,2,1,1
6715,-,0,0,0,1,1
6716,A,1,1,2,1,1
6717,-,0,0,0,1,1
6718,-,0,-1,0,1,0
6719,-,0,0,0,1,0
6720,-,0,0,0,1,0
6721,-,0,0,0,1,0
6722,-,0,0,0,1,0
6723,-,0,0,0,1,0
6724,-,0,0,0,1,0
6725,-,0,0,0,1,0
6726,-,0,0,0,1,0
6727,-,0,0,0,1,0
6728,-,0,0,0,1,0
6729,B,1,0,3,1,1
6730,-,0,0,0,1,1
6731,-,0,0,0,1,1
6732,-,0,-1,0,1,0
6733,-,0,0,0,1,0
6734,-,0,0,0,1,0
6735,-,0,0,0,1,0
6736,-,0,0,0,1,0
6737,-,0,0,0,1,0
6738,-,0,0,0,1,0
6739,-,0,0,0,1,0
6740,-,0,0,0,1,0
6741,-,0,0,0,1,0
6742,-,0,0,0,1,0
6743,-,0,0,0,1,0
6744,-,0,0,0,1,0
6745,C,-1,0,3,1,1
6746,-,0,0,0,1,1
6747,-,0,0,0,1,1
6748,-,0,1,0,1,0
6749,A,1,0,4,1,1
6750,-,0,0,0,1,1
6751,-,0,0,0,1,1
6752,-,0,0,0,1,1
6753,-,0,-1,0,1,0
6754,-,0,0,0,1,0
6755,B,1,0,2,1,1
6756,-,0,0,0,1,1
6757,C,1,-1,4,1,1
6758,-,0,0,0,1,1
6759,A,1,0,3,0,2
6760,B,1,0,2,0,3
6761,-,0,-1,0,0,2
6762,-,0,-2,0,0,0
6763,C,1,0,2,0,1
6764,A,1,0,3,0,2
6765,B,1,-1,3,1,2
6766,-,0,0,0,1,2
6767,-,0,-1,0,1,1
6768,-,0,-1,0,1,0
6769,-,0,0,0,1,0
6770,-,0,0,0,1,0
6771,-,0,0,0,1,0
6772,-,0,0,0,1,0
6773,C,-1,0,2,1,1
6774,-,0,0,0,1,1
6775,-,0,1,0,1,0
6776,-,0,0,0,1,0
6777,-,0,0,0,1,0
6778,-,0,0,0,1,0
6779,-,0,0,0,1,0
6780,A,1,0,2,1,1
6781,-,0,0,0,1,1
6782,B,-1,-1,2,1,1
6783,-,0,0,0,1,1
6784,-,0,1,0,1,0
6785,C,1,0,2,1,1
6786,-,0,0,0,1,1
6787,A,-1,-1,1,1,1
6788,-,0,1,0,1,0
6789,-,0,0,0,1,0
6790,-,0,0,0,1,0
6791,-,0,0,0,1,0
6792,-,0,0,0,1,0
6793,-,0,0,0,1,0
6794,B,1,0,2,1,1
6795,-,0,0,0,1,1
6796,-,0,-1,0,1,0
6797,-,0,0,0,1,0
6798,C,-1,0,1,1,1
6799,-,0,1,0,1,0
6800,-,0,0,0,1,0
6801,-,0,0,0,1,0
6802,A,1,0,1,1,1
6803,-,0,-1,0,1,0
6804,-,0,0,0,1,0
6805,-,0,0,0,1,0
6806,B,-1,0,1,1,1
6807,-,0,1,0,1,0
6808,C,1,0,1,1,1
6809,-,0,-1,0,1,0
6810,A,-1,0,2,1,1
6811,-,0,0,0,1,1
6812,-,0,1,0,1,0
6813,-,0,0,0,1,0
6814,-,0,0,0,1,0
6815,B,-1,0,3,1,1
6816,-,0,0,0,1,1
6817,-,0,0,0,1,1
6818,C,-1,1,2,1,1
6819,A,-1,0,1,1,2
6820,-,0,2,0,1,0
6821,B,-1,0,3,1,1
6822,-,0,0,0,1,1
6823,C,-1,0,2,1,2
6824,A,-1,1,2,1,2
6825,B,-1,1,1,1,2
6826,C,-1,2,4,1,1
6827,A,-1,0,3,1,2
6828,B,-1,0,2,1,3
6829,-,0,0,0,1,3
6830,-,0,3,0,1,0
6831,-,0,0,0,1,0
6832,C,-1,0,1,1,1
6833,-,0,1,0,1,0
6834,-,0,0,0,1,0
6835,-,0,0,0,1,0
6836,-,0,0,0,1,0
6837,-,0,0,0,1,0
6838,A,-1,0,3,1,1
6839,B,1,0,1,1,2
6840,-,0,-1,0,1,1
6841,-,0,1,0,1,0
6842,-,0,0,0,1,0
6843,-,0,0,0,1,0
6844,-,0,0,0,1,0
6845,-,0,0,0,1,0
6846,-,0,0,0,1,0
6847,-,0,0,0,1,0
6848,C,-1,0,2,1,1
6849,-,0,0,0,1,1
6850,-,0,1,0,1,0
6851,-,0,0,0,1,0
6852,-,0,0,0,1,0
6853,-,0,0,0,1,0
6854,-,0,0,0,1,0
6855,-,0,0,0,1,0
6856,-,0,0,0,1,0
6857,-,0,0,0,1,0
6858,A,-1,0,2,1,1
6859,-,0,0,0,1,1
6860,-,0,1,0,1,0
6861,-,0,0,0,1,0
6862,-,0,0,0,1,0
6863,B,-1,0,3,1,1
6864,-,0,0,0,1,1
6865,-,0,0,0,1,1
6866,-,0,1,0,1,0
6867,C,1,0,3,1,1
6868,A,-1,0,2,1,2
6869,-,0,0,0,1,2
6870,-,0,0,0,1,0
6871,-,0,0,0,1,0
6872,-,0,0,0,1,0
6873,-,0,0,0,1,0
6874,-,0,0,0,1,0
6875,B,1,0,2,1,1
6876,-,0,0,0,1,1
6877,C,-1,-1,2,1,1
6878,-,0,0,0,1,1
6879,-,0,1,0,1,0
6880,A,-1,0,3,1,1
6881,-,0,0,0,1,1
6882,-,0,0,0,1,1
6883,-,0,1,0,1,0
6884,-,0,0,0,1,0
6885,-,0,0,0,1,0
6886,-,0,0,0,1,0
6887,-,0,0,0,1,0
6888,-,0,0,0,1,0
6889,-,0,0,0,1,0
6890,-,0,0,0,1,0
6891,B,1,0,3,1,1
6892,-,0,0,0,1,1
6893,-,0,0,0,1,1
6894,C,-1,-1,1,1,1
6895,-,0,1,0,1,0
6896,-,0,0,0,1,0
6897,-,0,0,0,1,0
6898,A,1,0,4,1,1
6899,B,-1,0,3,1,2
6900,C,1,0,2,1,3
6901,-,0,0,0,1,3
6902,-,0,-1,0,1,0
6903,-,0,0,0,1,0
6904,-,0,0,0,1,0
6905,-,0,0,0,1,0
6906,A,-1,0,2,1,1
6907,-,0,0,0,1,1
6908,B,-1,1,4,1,1
6909,-,0,0,0,1,1
6910,-,0,0,0,1,1
6911,-,0,0,0,1,1
6912,-,0,1,0,1,0
6913,-,0,0,0,1,0
6914,-,0,0,0,1,0
6915,-,0,0,0,1,0
6916,-,0,0,0,1,0
6917,-,0,0,0,1,0
6918,C,-1,0,3,1,1
6919,-,0,0,0,1,1
6920,-,0,0,0,1,1
6921,-,0,1,0,1,0
6922,-,0,0,0,1,0
6923,-,0,0,0,1,0
6924,-,0,0,0,1,0
6925,A,-1,0,3,1,1
6926,-,0,0,0,1,1
6927,B,-1,0,3,1,2
6928,-,0,1,0,1,1
6929,-,0,0,0,1,1
6930,-,0,1,0,1,0
6931,-,0,0,0,1,0
6932,-,0,0,0,1,0
6933,C,-1,0,4,1,1
6934,A,-1,0,2,1,2
6935,-,0,0,0,1,2
6936,-,0,1,0,1,1
6937,B,-1,1,2,1,1
6938,-,0,0,0,1,1
6939,C,1,1,2,1,1
6940,-,0,0,0,1,1
6941,-,0,-1,0,1,0
6942,-,0,0,0,1,0
6943,-,0,0,0,1,0
6944,-,0,0,0,1,0
6945,-,0,0,0,1,0
6946,-,0,0,0,1,0
6947,A,1,0,2,1,1
6948,B,-1,0,1,1,2
6949,-,0,0,0,1,0
6950,-,0,0,0,1,0
6951,C,1,0,2,1,1
6952,-,0,0,0,1,1
6953,A,-1,-1,4,1,1
6954,B,-1,0,2,1,2
6955,C,-1,0,2,1,3
6956,A,-1,1,2,1,3
6957,B,-1,2,2,1,2
6958,-,0,1,0,1,1
6959,-,0,1,0,1,0
6960,-,0,0,0,1,0
6961,-,0,0,0,1,0
6962,-,0,0,0,1,0
6963,-,0,0,0,1,0
6964,-,0,0,0,1,0
6965,-,0,0,0,1,0
6966,-,0,0,0,1,0
6967,C,1,0,2,1,1
6968,A,1,0,2,1,2
6969,-,0,-1,0,1,1
6970,B,1,-1,1,1,1
6971,C,-1,-1,2,1,1
6972,-,0,0,0,1,1
6973,-,0,1,0,1,0
6974,-,0,0,0,1,0
6975,A,-1,0,2,1,1
6976,-,0,0,0,1,1
6977,-,0,1,0,1,0
6978,-,0,0,0,1,0
6979,-,0,0,0,1,0
6980,-,0,0,0,1,0
6981,-,0,0,0,1,0
6982,-,0,0,0,1,0
6983,-,0,0,0,1,0
6984,-,0,0,0,1,0
6985,-,0,0,0,1,0
6986,B,-1,0,1,1,1
6987,-,0,1,0,1,0
6988,-,0,0,0,1,0
6989,-,0,0,0,1,0
6990,-,0,0,0,1,0
6991,-,0,0,0,1,0
6992,-,0,0,0,1,0
6993,-,0,0,0,1,0
6994,C,-1,0,2,1,1
6995,-,0,0,0,1,1
6996,A,-1,1,2,1,1
6997,B,-1,0,4,1,2
6998,-,0,1,0,1,1
6999,-,0,0,0,1,1
7000,-,0,0,0,1,1
7001,-,0,1,0,1,0
7002,C,1,0,2,1,1
7003,-,0,0,0,1,1
7004,-,0,-1,0,1,0
7005,-,0,0,0,1,0
7006,-,0,0,0,1,0
7007,-,0,0,0,1,0
7008,A,-1,0,1,1,1
7009,-,0,1,0,1,0
7010,-,0,0,0,1,0
7011,-,0,0,0,1,0
7012,-,0,0,0,1,0
7013,-,0,0,0,1,0
7014,-,0,0,0,1,0
7015,B,-1,0,3,1,1
7016,-,0,0,0,1,1
7017,-,0,0,0,1,1
7018,-,0,1,0,1,0
7019,-,0,0,0,1,0
7020,-,0,0,0,1,0
7021,-,0,0,0,1,0
7022,-,0,0,0,1,0
7023,C,-1,0,4,1,1
7024,-,0,0,0,1,1
7025,-,0,0,0,1,1
7026,-,0,0,0,1,1
7027,-,0,1,0,1,0
7028,A,1,0,3,1,1
7029,-,0,0,0,1,1
7030,B,-1,0,2,1,2
7031,C,-1,-1,2,1,2
7032,-,0,1,0,1,1
7033,A,-1,1,1,1,1
7034,B,-1,1,2,1,1
7035,-,0,0,0,1,1
7036,C,-1,1,2,1,1
7037,-,0,0,0,1,1
7038,A,1,1,2,1,1
7039,-,0,0,0,1,1
7040,-,0,-1,0,1,0
7041,-,0,0,0,1,0
7042,-,0,0,0,1,0
7043,-,0,0,0,1,0
7044,-,0,0,0,1,0
7045,-,0,0,0,1,0
7046,-,0,0,0,1,0
7047,B,1,0,3,1,1
7048,-,0,0,0,1,1
7049,-,0,0,0,1,1
7050,-,0,-1,0,1,0
7051,-,0,0,0,1,0
7052,C,-1,0,2,1,1
7053,-,0,0,0,1,1
7054,-,0,1,0,1,0
7055,A,-1,0,1,1,1
7056,B,1,1,3,1,1
7057,-,0,0,0,1,1
7058,-,0,0,0,1,1
7059,-,0,-1,0,1,0
7060,-,0,0,0,1,0
7061,C,-1,0,3,1,1
7062,-,0,0,0,1,1
7063,-,0,0,0,1,1
7064,-,0,1,0,1,0
7065,A,-1,0,2,1,1
7066,-,0,0,0,1,1
7067,-,0,1,0,1,0
7068,-,0,0,0,1,0
7069,-,0,0,0,1,0
7070,-,0,0,0,1,0
7071,B,-1,0,4,1,1
7072,C,-1,0,2,1,2
7073,-,0,0,0,1,2
7074,-,0,1,0,1,1
7075,-,0,1,0,1,0
7076,-,0,0,0,1,0
7077,-,0,0,0,1,0
7078,-,0,0,0,1,0
7079,A,1,0,1,1,1
7080,-,0,-1,0,1,0
7081,B,-1,0,2,1,1
7082,-,0,0,0,1,1
7083,-,0,1,0,1,0
7084,C,1,0,4,1,1
7085,-,0,0,0,1,1
7086,A,1,0,2,1,2
7087,-,0,0,0,1,2
7088,-,0,-2,0,1,0
7089,B,-1,0,2,1,1
7090,C,-1,0,2,1,2
7091,A,-1,1,3,1,2
7092,-,0,1,0,1,1
7093,-,0,0,0,1,1
7094,-,0,1,0,1,0
7095,-,0,0,0,1,0
7096,-,0,0,0,1,0
7097,-,0,0,0,1,0
7098,-,0,0,0,1,0
7099,-,0,0,0,1,0
7100,B,1,0,2,1,1
7101,-,0,0,0,1,1
7102,-,0,-1,0,1,0
7103,-,0,0,0,1,0
7104,C,-1,0,2,1,1
7105,-,0,0,0,1,1
7106,-,0,1,0,1,0
7107,-,0,0,0,1,0
7108,-,0,0,0,1,0
7109,-,0,0,0,1,0
7110,-,0,0,0,1,0
7111,-,0,0,0,1,0
7112,-,0,0,0,1,0
7113,-,0,0,0,1,0
7114,-,0,0,0,1,0
7115,-,0,0,0,1,0
7116,-,0,0,0,1,0
7117,-,0,0,0,1,0
7118,A,1,0,1,1,1
7119,-,0,-1,0,1,0
7120,B,-1,0,2,1,1
7121,C,1,0,3,1,2
7122,-,0,1,0,1,1
7123,-,0,0,0,1,1
7124,-,0,-1,0,1,0
7125,-,0,0,0,1,0
7126,-,0,0,0,1,0
7127,-,0,0,0,1,0
7128,-,0,0,0,1,0
7129,A,-1,0,2,1,1
7130,-,0,0,0,1,1
7131,-,0,1,0,1,0
7132,-,0,0,0,1,0
7133,B,-1,0,3,1,1
7134,-,0,0,0,1,1
7135,-,0,0,0,1,1
7136,-,0,1,0,1,0
7137,-,0,0,0,1,0
7138,-,0,0,0,1,0
7139,-,0,0,0,1,0
7140,-,0,0,0,1,0
7141,-,0,0,0,1,0
7142,C,-1,0,2,1,1
7143,A,-1,0,2,1,2
7144,-,0,1,0,1,1
7145,-,0,1,0,1,0
7146,-,0,0,0,1,0
7147,-,0,0,0,1,0
7148,-,0,0,0,1,0
7149,-,0,0,0,1,0
7150,-,0,0,0,1,0
7151,-,0,0,0,1,0
7152,-,0,0,0,1,0
7153,-,0,0,0,1,0
7154,B,-1,0,3,1,1
7155,-,0,0,0,1,1
7156,C,1,0,2,1,2
7157,-,0,1,0,1,1
7158,-,0,-1,0,1,0
7159,-,0,0,0,1,0
7160,-,0,0,0,1,0
7161,-,0,0,0,1,0
7162,A,-1,0,3,1,1
7163,B,1,0,4,1,2
7164,C,-1,0,1,1,3
7165,-,0,2,0,1,1
7166,-,0,0,0,1,1
7167,A,-1,-1,3,1,1
7168,-,0,0,0,1,1
7169,-,0,0,0,1,1
7170,-,0,1,0,1,0
7171,-,0,0,0,1,0
7172,-,0,0,0,1,0
7173,-,0,0,0,1,0
7174,-,0,0,0,1,0
7175,-,0,0,0,1,0
7176,-,0,0,0,1,0
7177,-,0,0,0,1,0
7178,-,0,0,0,1,0
7179,-,0,0,0,1,0
7180,-,0,0,0,1,0
7181,-,0,0,0,1,0
7182,-,0,0,0,1,0
7183,-,0,0,0,1,0
7184,-,0,0,0,1,0
7185,-,0,0,0,1,0
7186,-,0,0,0,1,0
7187,-,0,0,0,1,0
7188,B,-1,0,3,1,1
7189,-,0,0,0,1,1
7190,-,0,0,0,1,1
7191,-,0,1,0,1,0
7192,-,0,0,0,1,0
7193,-,0,0,0,1,0
7194,-,0,0,0,1,0
7195,-,0,0,0,1,0
7196,C,-1,0,3,1,1
7197,-,0,0,0,1,1
7198,A,-1,0,3,1,2
7199,B,1,1,2,1,2
7200,C,1,0,1,1,3
7201,A,-1,-1,2,1,1
7202,-,0,0,0,1,1
7203,-,0,1,0,1,0
7204,-,0,0,0,1,0
7205,-,0,0,0,1,0
7206,-,0,0,0,1,0
7207,-,0,0,0,1,0
7208,-,0,0,0,1,0
7209,-,0,0,0,1,0
7210,-,0,0,0,1,0
7211,B,-1,0,1,1,1
7212,-,0,1,0,1,0
7213,-,0,0,0,1,0
7214,-,0,0,0,1,0
7215,-,0,0,0,1,0
7216,C,-1,0,2,1,1
7217,-,0,0,0,1,1
7218,-,0,1,0,1,0
7219,-,0,0,0,1,0
7220,-,0,0,0,1,0
7221,A,1,0,2,1,1
7222,-,0,0,0,1,1
7223,-,0,-1,0,1,0
7224,-,0,0,0,1,0
7225,-,0,0,0,1,0
7226,-,0,0,0,1,0
7227,-,0,0,0,1,0
7228,-,0,0,0,1,0
7229,-,0,0,0,1,0
7230,-,0,0,0,1,0
7231,-,0,0,0,1,0
7232,-,0,0,0,1,0
7233,B,-1,0,4,1,1
7234,-,0,0,0,1,1
7235,-,0,0,0,1,1
7236,-,0,0,0,1,1
7237,-,0,1,0,1,0
7238,C,-1,0,2,1,1
7239,A,-1,0,2,1,2
7240,-,0,1,0,1,1
7241,B,-1,1,2,1,1
7242,C,-1,0,3,1,2
7243,-,0,1,0,1,1
7244,-,0,0,0,1,1
7245,-,0,1,0,1,0
7246,-,0,0,0,1,0
7247,-,0,0,0,1,0
7248,-,0,0,0,1,0
7249,-,0,0,0,1,0
7250,-,0,0,0,1,0
7251,A,-1,0,1,1,1
7252,-,0,1,0,1,0
7253,B,1,0,2,1,1
7254,-,0,0,0,1,1
7255,-,0,-1,0,1,0
7256,-,0,0,0,1,0
7257,-,0,0,0,1,0
7258,C,1,0,1,1,1
7259,A,1,-1,2,0,1
7260,-,0,0,0,0,1
7261,-,0,-1,0,0,0
7262,B,-1,0,3,0,1
7263,C,1,0,3,0,2
7264,A,1,0,2,0,3
7265,B,1,1,2,0,3
7266,C,1,-2,3,1,2
7267,-,0,-1,0,1,1
7268,A,-1,0,2,1,2
7269,-,0,-1,0,1,1
7270,-,0,1,0,1,0
7271,-,0,0,0,1,0
7272,-,0,0,0,1,0
7273,-,0,0,0,1,0
7274,-,0,0,0,1,0
7275,-,0,0,0,1,0
7276,-,0,0,0,1,0
7277,-,0,0,0,1,0
7278,B,1,0,2,1,1
7279,C,-1,0,1,1,2
7280,-,0,0,0,1,0
7281,A,-1,0,2,1,1
7282,-,0,0,0,1,1
7283,B,1,1,2,1,1
7284,-,0,0,0,1,1
7285,-,0,-1,0,1,0
7286,C,-1,0,2,1,1
7287,A,1,0,4,1,2
7288,-,0,1,0,1,1
7289,-,0,0,0,1,1
7290,B,-1,0,2,1,2
7291,-,0,-1,0,1,1
7292,C,-1,1,2,1,1
7293,A,1,0,2,1,2
7294,-,0,1,0,1,1
7295,B,-1,-1,2,1,1
7296,C,-1,0,2,1,2
7297,-,0,1,0,1,1
7298,-,0,1,0,1,0
7299,A,1,0,3,1,1
7300,-,0,0,0,1,1
7301,B,-1,0,1,1,2
7302,-,0,0,0,1,0
7303,-,0,0,0,1,0
7304,-,0,0,0,1,0
7305,-,0,0,0,1,0
7306,C,1,0,2,1,1
7307,-,0,0,0,1,1
7308,A,-1,-1,2,1,1
7309,-,0,0,0,1,1
7310,-,0,1,0,1,0
7311,-,0,0,0,1,0
7312,-,0,0,0,1,0
7313,-,0,0,0,1,0
7314,-,0,0,0,1,0
7315,-,0,0,0,1,0
7316,-,0,0,0,1,0
7317,-,0,0,0,1,0
7318,-,0,0,0,1,0
7319,-,0,0,0,1,0
7320,-,0,0,0,1,0
7321,B,-1,0,2,1,1
7322,C,1,0,2,1,2
7323,-,0,1,0,1,1
7324,-,0,-1,0,1,0
7325,-,0,0,0,1,0
7326,A,1,0,2,1,1
7327,-,0,0,0,1,1
7328,-,0,-1,0,1,0
7329,B,-1,0,3,1,1
7330,C,-1,0,1,1,2
7331,A,-1,1,2,1,2
7332,-,0,1,0,1,1
7333,-,0,1,0,1,0
7334,-,0,0,0,1,0
7335,-,0,0,0,1,0
7336,-,0,0,0,1,0
7337,B,1,0,4,1,1
7338,-,0,0,0,1,1
7339,-,0,0,0,1,1
7340,-,0,0,0,1,1
7341,-,0,-1,0,1,0
7342,-,0,0,0,1,0
7343,-,0,0,0,1,0
7344,-,0,0,0,1,0
7345,-,0,0,0,1,0
7346,-,0,0,0,1,0
7347,-,0,0,0,1,0
7348,-,0,0,0,1,0
7349,-,0,0,0,1,0
7350,-,0,0,0,1,0
7351,C,-1,0,4,1,1
7352,-,0,0,0,1,1
7353,-,0,0,0,1,1
7354,-,0,0,0,1,1
7355,-,0,1,0,1,0
7356,A,-1,0,2,1,1
7357,-,0,0,0,1,1
7358,B,1,1,4,1,1
7359,-,0,0,0,1,1
7360,C,1,0,2,1,2
7361,-,0,0,0,1,2
7362,-,0,-2,0,1,0
7363,-,0,0,0,1,0
7364,-,0,0,0,1,0
7365,-,0,0,0,1,0
7366,-,0,0,0,1,0
7367,-,0,0,0,1,0
7368,-,0,0,0,1,0
7369,-,0,0,0,1,0
7370,-,0,0,0,1,0
7371,-,0,0,0,1,0
7372,-,0,0,0,1,0
7373,A,1,0,3,1,1
7374,-,0,0,0,1,1
7375,-,0,0,0,1,1
7376,-,0,-1,0,1,0
7377,-,0,0,0,1,0
7378,-,0,0,0,1,0
7379,-,0,0,0,1,0
7380,-,0,0,0,1,0
7381,-,0,0,0,1,0
7382,-,0,0,0,1,0
7383,-,0,0,0,1,0
7384,B,-1,0,3,1,1
